,Application Year,Lens ID,Inventor
577,2023,179-872-693-729-216,Li Chunyu
578,2023,179-872-693-729-216,Wang Zhihong
579,2023,179-872-693-729-216,Cao Bo
580,2023,179-872-693-729-216,Li Guohui
581,2023,179-872-693-729-216,Li Taifeng
582,2023,192-493-636-953-087,Loferer Hannes
583,2023,192-493-636-953-087,Bissinger Stefan
584,2021,080-609-809-264-839,Fury Matthew G
585,2021,080-609-809-264-839,Thurston Gavin
586,2021,080-609-809-264-839,Jankovic Vladimir
587,2021,080-609-809-264-839,Israel Lowy
588,2021,080-609-809-264-839,Fiaschi Nathalie M
589,2018,185-709-325-427-422,Wong Mark Michael
590,2018,185-709-325-427-422,Johnson Lisa Danae Schultz
591,2018,185-709-325-427-422,Uger Robert Adam
592,2018,185-709-325-427-422,Lin Gloria Hoi Ying
593,2018,185-709-325-427-422,Viller Natasja Nielsen
594,2023,145-731-282-328-765,Dambkowski Carl
595,2023,145-731-282-328-765,Jin Lixian
596,2023,145-731-282-328-765,Haluska Paul
597,2023,145-731-282-328-765,Jayaraman Lata
598,2023,145-731-282-328-765,Phan Nicole
599,2023,145-731-282-328-765,Beltran Pedro
600,2023,145-731-282-328-765,Meyer Matthew
601,2023,145-731-282-328-765,Lim Justin
602,2023,145-731-282-328-765,Liu Yu
603,2023,145-731-282-328-765,Wade Anna
604,2023,145-731-282-328-765,Kohl Nancy
605,2023,145-731-282-328-765,Wallace Eli
606,2023,145-731-282-328-765,Sun Yuting
607,2023,145-731-282-328-765,Poirson Brian A
608,2023,145-731-282-328-765,Fiore Joseph
609,2022,177-661-354-590-990,Rietschel Petra
610,2022,177-661-354-590-990,Israel Lowy
611,2019,106-761-180-553-77X,Böhm Hans-Henning
612,2019,106-761-180-553-77X,Trautwein Mark
613,2019,106-761-180-553-77X,Beckhove Philipp
614,2019,106-761-180-553-77X,Willuda Jörg
615,2019,106-761-180-553-77X,Offringa Rienk
616,2019,198-954-432-511-006,Gao Chan
617,2019,198-954-432-511-006,Quigley Michael
618,2020,034-604-691-645-896,Kroemer Guido
619,2020,034-604-691-645-896,Kepp Oliver
620,2019,101-819-428-081-372,Fury Matthew G
621,2019,101-819-428-081-372,Israel Lowy
622,2020,076-850-051-953-724,Yao Zheng
623,2020,076-850-051-953-724,Wang Min
624,2020,076-850-051-953-724,Wang Ze
625,2020,076-850-051-953-724,Lin Pengcheng
626,2020,076-850-051-953-724,Wu Jiang
627,2020,076-850-051-953-724,Ye Ping
628,2020,076-850-051-953-724,Zhang Jinkui
629,2022,049-389-683-658-254,Huang Shuoya
630,2022,049-389-683-658-254,Yi Xiaomin
631,2022,049-389-683-658-254,Wang Wei
632,2022,049-389-683-658-254,Wang Ye
633,2016,047-221-690-655-631,Wolchok Jedd
634,2016,047-221-690-655-631,Khalil Danny Nejad
635,2016,047-221-690-655-631,Merghoub Taha
636,2022,085-827-983-539-364,Quayle Steven Norman
637,2022,085-827-983-539-364,Jones Simon Stewart
638,2022,085-827-983-539-364,Hideshima Teru
639,2022,085-827-983-539-364,Anderson Kenneth C
640,2022,165-365-646-956-665,Ye Wei
641,2022,165-365-646-956-665,Li Yongguo
642,2022,165-365-646-956-665,Wei Wei
643,2020,174-113-844-648-247,Lin Weiwei
644,2020,174-113-844-648-247,Liu Wenjie
645,2020,164-687-568-910-076,Shen Xiaokun
646,2020,164-687-568-910-076,Li Zeng
647,2020,057-052-741-466-880,Hastings William D
648,2020,057-052-741-466-880,Mohseni Morvarid
649,2020,057-052-741-466-880,Goldoni Silvia
650,2020,057-052-741-466-880,Liu Chen
651,2020,057-052-741-466-880,Hao Huaixiang
652,2020,057-052-741-466-880,Chen Ying-Nan Pan
653,2021,151-509-162-595-586,Zhou Qinghua
654,2022,177-561-646-896-440,Fan Tao
655,2022,177-561-646-896-440,Li Chunxiang
656,2022,177-561-646-896-440,He Jie
657,2022,177-561-646-896-440,Tian He
658,2022,177-561-646-896-440,Xiao Chu
659,2023,146-612-219-604-469,Arlene Sharpe
660,2023,146-612-219-604-469,Freeman Gordon
661,2023,146-612-219-604-469,Kasper Dennis
662,2023,146-612-219-604-469,Gazzaniga Francesca
663,2023,146-612-219-604-469,Park Joon
664,2021,070-437-719-257-749,Galsky Matthew
665,2021,070-437-719-257-749,Li Wang
666,2021,070-437-719-257-749,Zhu Jun
667,2019,171-633-399-106-991,Rothbaum Wayne
668,2020,152-531-667-241-123,Yang Junjie
669,2020,152-531-667-241-123,Peng Shihong
670,2020,152-531-667-241-123,Yu Weiwei
671,2020,152-531-667-241-123,Lu Weiqiang
672,2020,152-531-667-241-123,Zhang Hankun
673,2020,152-531-667-241-123,Yi Zhengfang
674,2020,152-531-667-241-123,Zhou Wenbo
675,2020,152-531-667-241-123,Liu Mingyao
676,2017,031-455-569-133-461,Melenhorst Jan J
677,2017,031-455-569-133-461,Brogdon Jennifer
678,2017,031-455-569-133-461,Chou William
679,2017,031-455-569-133-461,June Carl H
680,2017,031-455-569-133-461,Anak Oezlem
681,2017,031-455-569-133-461,Isaacs Randi
682,2017,031-455-569-133-461,Howard Danny Roland
683,2017,031-455-569-133-461,Shuster Stephen
684,2017,031-455-569-133-461,Maude Shannon
685,2017,031-455-569-133-461,Lacey Simon
686,2017,031-455-569-133-461,Quintas-Cardama Alfonso
687,2017,031-455-569-133-461,Bilic Sanela
688,2017,031-455-569-133-461,Cameron John Scott
689,2023,194-382-004-604-883,Jang Myoung Ho
690,2023,194-382-004-604-883,Cho Young-Gyu
691,2023,194-382-004-604-883,Nam Su Youn
692,2023,194-382-004-604-883,Koh Young Jun
693,2021,001-950-328-913-037,Lin Jinyi
694,2021,001-950-328-913-037,Li Zheng
695,2021,001-950-328-913-037,Chen Jiahui
696,2021,001-950-328-913-037,Zhang Hui
697,2021,001-950-328-913-037,Cheng Leilei
698,2021,001-950-328-913-037,Shen Yihui
699,2021,001-950-328-913-037,Ge Junbo
700,2021,001-950-328-913-037,Wang Yan
701,2020,008-609-563-478-448,Bagley Stephen Joseph
702,2020,008-609-563-478-448,Desai Arati Suvas
703,2020,008-609-563-478-448,O'Rourke Donald M
704,2020,008-609-563-478-448,Isaacs Randi
705,2021,129-721-834-408-394,Arrieta González Victor Andrés
706,2021,129-721-834-408-394,Sonabend Worthalter Adam M
707,2021,129-721-834-408-394,Rabadan Raul
708,2021,129-721-834-408-394,Iwamoto Fabio M
709,2020,159-854-683-126-679,Miller Michael
710,2020,159-854-683-126-679,Gill Mia
711,2020,159-854-683-126-679,Wu Terrence J
712,2020,159-854-683-126-679,Kast Oliver
713,2023,019-137-878-089-187,Gupta Neeraj
714,2023,019-137-878-089-187,Yang Hui
715,2023,019-137-878-089-187,Collins Sabrina
716,2023,019-137-878-089-187,Wang Shining
717,2023,019-137-878-089-187,Larson Ryan
718,2023,019-137-878-089-187,Suryanarayan Kaveri
719,2023,019-137-878-089-187,Li Shuang
720,2023,019-137-878-089-187,Chen Tian
721,2023,019-137-878-089-187,Garcia Ribas Ignacio
722,2023,019-137-878-089-187,Liu Yuyin
723,2023,019-137-878-089-187,Parot Xavier
724,2019,154-278-698-062-810,Lin Huazi
725,2017,087-032-381-068-052,Michielin Francesca
726,2017,087-032-381-068-052,Cannarile Michael
727,2017,087-032-381-068-052,Ruettinger Dominik
728,2017,087-032-381-068-052,Jegg Anna-Maria
729,2017,087-032-381-068-052,Ries Carola
730,2022,149-781-946-900-412,Rolf Seljelid
731,2014,090-230-132-157-463,Fujita Takeshi
732,2014,090-230-132-157-463,Ochitani Takahiro
733,2022,039-987-694-054-736,Ruffié Pauline
734,2022,039-987-694-054-736,Sokol Harry
735,2022,039-987-694-054-736,Hadida Benjamin
736,2021,068-003-484-467-003,Wang Suping
737,2021,068-003-484-467-003,Dong Shuang
738,2021,068-003-484-467-003,Wu Yuanting
739,2021,068-003-484-467-003,Shao Zhihong
740,2021,068-003-484-467-003,Feng Yongliang
741,2021,068-003-484-467-003,Yao Tian
742,2021,187-979-639-565-88X,Izquierdo Simone
743,2021,187-979-639-565-88X,Harriman William Don
744,2021,187-979-639-565-88X,Eveland Christian
745,2021,187-979-639-565-88X,Corallini Enrico
746,2022,174-127-912-107-678,Levy Israel
747,2022,174-127-912-107-678,Rietschel Petra
748,2022,183-592-015-709-337,Guo Hong
749,2022,183-592-015-709-337,Chen Yan
750,2022,183-592-015-709-337,Liu Yuping
751,2022,183-592-015-709-337,Qu Ding
752,2022,183-592-015-709-337,Mao Dengxuan
753,2022,183-592-015-709-337,Li Xia
754,2021,100-029-814-582-463,Chapuis Aude G
755,2021,100-029-814-582-463,Mcafee Megan S
756,2021,100-029-814-582-463,Schmitt Thomas M
757,2021,199-622-140-299-694,Lai Yang
758,2021,199-622-140-299-694,Dong Liuyu
759,2021,199-622-140-299-694,Chen Jinhua
760,2021,199-622-140-299-694,Kristjan Gudmundsson
761,2021,199-622-140-299-694,Liang Bin
762,2021,199-622-140-299-694,Yang Bailing
763,2021,199-622-140-299-694,Sun Wei
764,2021,199-622-140-299-694,Wu Jinzi Jason
765,2021,199-622-140-299-694,Ye Jiuyong
766,2021,130-757-454-007-943,Peng Wang
767,2021,130-757-454-007-943,Lai Yang
768,2021,130-757-454-007-943,Chen Jinhua
769,2021,130-757-454-007-943,Kristjan Gudmundsson
770,2021,130-757-454-007-943,Liang Bin
771,2021,130-757-454-007-943,Yang Bailing
772,2021,130-757-454-007-943,Wu Jinzi Jason
773,2020,182-670-108-314-945,Theivanthiran Balamayooran
774,2020,182-670-108-314-945,Hanks Brent
775,2018,134-210-351-658-619,Tanaka Tohru
776,2018,134-210-351-658-619,Ito Hidenori
777,2018,134-210-351-658-619,Rii Ko
778,2016,118-360-928-422-277,Li Ou
779,2016,118-360-928-422-277,Mirza Amer M
780,2016,118-360-928-422-277,Akhurst Rosemary J
781,2022,051-574-828-111-097,Ren Zhenggang
782,2022,051-574-828-111-097,Xu Shurong
783,2022,051-574-828-111-097,Zhao Yancheng
784,2022,051-574-828-111-097,Chen Rongxin
785,2016,131-977-137-011-501,Grosso Joseph
786,2016,131-977-137-011-501,Jeffrey Anderson
787,2016,131-977-137-011-501,Demetrios Manekas
788,2022,111-653-218-939-030,Guo Hong
789,2022,111-653-218-939-030,Chen Yan
790,2022,111-653-218-939-030,Ye Xietao
791,2022,111-653-218-939-030,Liu Yuping
792,2022,111-653-218-939-030,Wang Hong
793,2022,111-653-218-939-030,Qu Ding
794,2022,111-653-218-939-030,Wei Liangyin
795,2022,039-087-942-498-333,Xu Deyu
796,2022,039-087-942-498-333,Fang Xuefei
797,2022,039-087-942-498-333,Xu Wenxin
798,2022,039-087-942-498-333,Ding Lieming
799,2016,143-401-355-300-559,Proia David A
800,2016,143-401-355-300-559,Rao Patricia E
801,2018,076-455-747-627-011,Coffin Robert Stuart
802,2017,170-012-412-070-420,Shah Ambarish
803,2017,170-012-412-070-420,Du Jiali
804,2021,156-977-555-119-109,Qu Xiangdong
805,2020,157-370-813-175-580,Curran Michael
806,2020,157-370-813-175-580,Zielinski Rafal
807,2020,157-370-813-175-580,Ai Midan
808,2020,157-370-813-175-580,Priebe Waldemar
809,2021,152-644-969-006-576,Sorrentino Jessica A
810,2021,152-644-969-006-576,Beelen Andrew
811,2017,040-950-673-776-410,Suzuki Norihiko
812,2023,045-038-315-898-641,Maekawa Naoya
813,2023,045-038-315-898-641,Suzuki Yasuhiko
814,2023,045-038-315-898-641,Murata Shiro
815,2023,045-038-315-898-641,Kazuhiko Ohashi
816,2023,045-038-315-898-641,Okagawa Tomohiro
817,2023,045-038-315-898-641,Konnai Satoru
818,2019,099-477-575-904-642,Gu Haijuan
819,2019,099-477-575-904-642,Cui Feifei
820,2019,099-477-575-904-642,Fang Lei
821,2019,099-477-575-904-642,Wang Zhengyi
822,2019,099-477-575-904-642,Zang Jingwu
823,2019,099-477-575-904-642,Guo Bingshi
824,2006,170-668-426-894-115,Arlene Sharpe
825,2006,170-668-426-894-115,Barber Daniel
826,2006,170-668-426-894-115,Freeman Gordan
827,2006,170-668-426-894-115,Ahmed Rafi
828,2006,170-668-426-894-115,Wherry E John
829,2006,170-668-426-894-115,Dorfman David M
830,2022,111-942-110-554-893,Meng Hui
831,2018,104-086-551-548-218,Cooke Keegan
832,2018,104-086-551-548-218,Beltran Pedro J
833,2018,104-086-551-548-218,Beers Courtney
834,2017,016-245-571-331-994,Liu Yang
835,2017,016-245-571-331-994,Yin Yalei
836,2020,124-324-584-747-818,Miller George
837,2020,124-324-584-747-818,Chen Linxiao
838,2020,124-324-584-747-818,Koide Shohei
839,2020,124-324-584-747-818,Filipovic Aleksandra
840,2020,124-324-584-747-818,Elenko Eric
841,2020,124-324-584-747-818,Koide Akiko
842,2020,124-324-584-747-818,Bolen Joseph
843,2020,061-034-185-725-639,Yang Jiyuan
844,2020,061-034-185-725-639,Li Lian
845,2020,061-034-185-725-639,Kopecek Jindrich
846,2020,061-034-185-725-639,Peterson C Matthew
847,2018,158-701-247-833-197,Machicao Tello Paulo A
848,2018,158-701-247-833-197,Aktoudianakis Evangelos
849,2018,158-701-247-833-197,Jabri Salman Y
850,2018,158-701-247-833-197,Guerrero Juan A
851,2018,158-701-247-833-197,Mukherjee Prasenjit Kumar
852,2018,158-701-247-833-197,Squires Neil H
853,2018,158-701-247-833-197,Yang Kin Shing
854,2018,158-701-247-833-197,Graupe Michael
855,2018,158-701-247-833-197,Wang Peiyuan
856,2018,158-701-247-833-197,Notte Gregory
857,2018,158-701-247-833-197,Cho Aesop
858,2018,158-701-247-833-197,Xu Jie
859,2018,158-701-247-833-197,Ziebenhaus Christopher Allen
860,2018,158-701-247-833-197,Venkataramani Chandrasekar
861,2018,158-701-247-833-197,Simonovich Scott Preston
862,2018,158-701-247-833-197,Lad Lateshkumar Thakorlal
863,2018,158-701-247-833-197,Naduthambi Devan
864,2018,158-701-247-833-197,Appleby Todd
865,2018,158-701-247-833-197,Metobo Samuel E
866,2018,158-701-247-833-197,Du Zhimin
867,2018,158-701-247-833-197,Medley Jonathan William
868,2018,158-701-247-833-197,Watkins William J
869,2018,158-701-247-833-197,Phillips Barton W
870,2018,158-701-247-833-197,Parkhill Eric Q
871,2022,016-447-516-173-570,Huang Shuoya
872,2022,016-447-516-173-570,Wu Jiaqi
873,2022,016-447-516-173-570,Wang Ye
874,2022,016-447-516-173-570,Zheng Lijun
875,2019,142-967-507-912-287,Mi Hyun Kang
876,2019,142-967-507-912-287,Won Ick Chang
877,2019,142-967-507-912-287,In Ah Kim
878,2019,142-967-507-912-287,Min Guk Han
879,2019,142-967-507-912-287,Bum Sup Jang
880,2022,158-632-162-093-269,Igo Naoko
881,2022,158-632-162-093-269,Nagai Daichi
882,2022,158-632-162-093-269,Aijima Michiko
883,2022,158-632-162-093-269,Sekine Keiko
884,2021,034-864-716-842-847,Iwai Toshiki
885,2021,034-864-716-842-847,Sugimoto Masamichi
886,2021,186-679-295-364-556,Lu Zhen
887,2021,186-679-295-364-556,Chen Youhai
888,2021,150-757-320-936-101,Yu Haiyang
889,2021,150-757-320-936-101,Tang Zhaohui
890,2021,150-757-320-936-101,Shen Na
891,2021,150-757-320-936-101,Chen Xuesi
892,2021,150-757-320-936-101,Yang Chenguang
893,2021,054-601-438-237-84X,Xing Fan
894,2021,054-601-438-237-84X,Xiao Jingshu
895,2021,054-601-438-237-84X,Guo Deyin
896,2021,054-601-438-237-84X,Wu Junyu
897,2019,046-896-406-759-898,Hasumi Kenichiro
898,2020,106-993-165-381-722,Hasumi Kenichiro
899,2022,143-479-932-974-765,Zhang Xiaojiao
900,2022,143-479-932-974-765,Dang Xiaomeng
901,2022,143-479-932-974-765,Wang Yihan
902,2022,143-479-932-974-765,Zhang Jin
903,2022,143-479-932-974-765,Wang Chenguang
904,2022,143-479-932-974-765,Fu Yuting
905,2022,143-479-932-974-765,Wang Chao
906,2019,076-333-470-335-175,Park Han Wook
907,2019,076-333-470-335-175,Yang Se Hwan
908,2019,076-333-470-335-175,Kim Ji-Hae
909,2019,076-333-470-335-175,Sung Young Chul
910,2019,076-333-470-335-175,Jo Saet-Byeol
911,2019,076-333-470-335-175,Lee Byung Ha
912,2019,076-333-470-335-175,Choi Donghoon
913,2019,076-333-470-335-175,Lee Seung-Woo
914,2013,012-931-349-890-204,Sui Jianhua
915,2013,012-931-349-890-204,Marasco Wayne A
916,2017,024-539-968-371-904,Wargo Jennifer
917,2017,024-539-968-371-904,Gopalakrishnan Vaidyanath
918,2021,155-315-484-944-144,Chang Jae Hoon
919,2021,155-315-484-944-144,Kim Jong Oh
920,2022,134-097-227-890-785,Zhou Xingwang
921,2020,135-924-303-486-059,Kroemer Guido
922,2020,135-924-303-486-059,Kepp Oliver
923,2022,082-263-746-425-03X,Yi Xiaomin
924,2022,082-263-746-425-03X,Chang Xiujuan
925,2022,082-263-746-425-03X,Liang Debao
926,2022,082-263-746-425-03X,Zheng Lijun
927,2022,056-482-024-392-691,Nguyen Sze Kin
928,2022,056-482-024-392-691,Xia Jingwen
929,2022,056-482-024-392-691,Tian Wuwei
930,2022,056-482-024-392-691,Ding Yong
931,2022,056-482-024-392-691,Shao Jiayuan
932,2022,067-876-093-342-357,Zhang Xiaojiao
933,2022,067-876-093-342-357,Dang Xiaomeng
934,2022,067-876-093-342-357,Wang Yihan
935,2022,067-876-093-342-357,Zhang Jin
936,2022,067-876-093-342-357,Wang Chenguang
937,2022,067-876-093-342-357,Fu Yuting
938,2022,067-876-093-342-357,Wang Chao
939,2020,007-062-311-063-34X,Hong Jae Jeon
940,2020,007-062-311-063-34X,Chan Kim
941,2023,065-714-231-025-356,Li Jian
942,2023,065-714-231-025-356,Chen Zhengxia
943,2023,065-714-231-025-356,Chen Shuhui
944,2023,065-714-231-025-356,Zhang Yan
945,2017,043-392-528-332-229,Wolchok Jedd
946,2017,043-392-528-332-229,Khalil Danny
947,2017,043-392-528-332-229,Merghoub Taha
948,2021,109-620-225-485-732,Ouyang Yiqiang
949,2021,109-620-225-485-732,Lai Yisheng
950,2021,109-620-225-485-732,Xu Qiang
951,2021,109-620-225-485-732,Guo Wenjie
952,2021,109-620-225-485-732,Lei Zhao
953,2018,039-595-029-061-749,Orford Keith
954,2020,088-506-099-729-193,Li Jian
955,2020,088-506-099-729-193,Chen Shuhui
956,2020,088-506-099-729-193,Zhang Yan
957,2020,088-506-099-729-193,Chen Zhengxia
958,2020,088-506-099-729-193,Zuo Jian
959,2020,088-506-099-729-193,Sun Deheng
960,2020,088-506-099-729-193,Xia Yuanfeng
961,2020,088-506-099-729-193,Dai Meibi
962,2021,150-605-952-342-800,Wei Xiayu
963,2021,150-605-952-342-800,Wei Yuquan
964,2019,064-066-402-313-346,Qiu Yatao
965,2019,064-066-402-313-346,Miao Qi
966,2019,064-066-402-313-346,Zhou Guangbiao
967,2019,064-066-402-313-346,Zhang Kuojun
968,2019,064-066-402-313-346,Wu Xiaoxing
969,2019,064-066-402-313-346,Jiang Sheng
970,2019,064-066-402-313-346,Hao Haiping
971,2020,053-248-053-362-964,Wen Xiao'An
972,2020,053-248-053-362-964,Pan Yanhong
973,2020,053-248-053-362-964,Li Xing
974,2020,053-248-053-362-964,Sun Hongbin
975,2020,053-248-053-362-964,Yuan Haoliang
976,2020,053-248-053-362-964,Liu Li
977,2020,053-248-053-362-964,Wang Shijun
978,2020,053-248-053-362-964,Yao Zhiying
979,2020,053-248-053-362-964,Wu Yaojun
980,2020,053-248-053-362-964,Xu Qinglong
981,2020,053-248-053-362-964,Liu Jun
982,2020,053-248-053-362-964,Wu Guoqing
983,2020,053-248-053-362-964,Xie Tao
984,2020,053-248-053-362-964,Chen Caiping
985,2020,053-248-053-362-964,Zhang Pu
986,2022,020-990-453-762-704,Xiao Yao
987,2022,020-990-453-762-704,Cheng Binbin
988,2022,020-990-453-762-704,Zhu Yawen
989,2022,020-990-453-762-704,Zhang Shasha
990,2022,020-990-453-762-704,Zhang Chunxia
991,2017,021-871-514-943-272,Choong Nicholas
992,2017,021-871-514-943-272,Mcnally Virginia
993,2018,097-487-968-778-030,Stewart John M
994,2021,104-534-234-220-522,Zhang Zhefeng
995,2021,104-534-234-220-522,Li Haide
996,2021,104-534-234-220-522,Ding Wei
997,2018,046-367-462-477-429,Hawinkels Lukas
998,2018,046-367-462-477-429,Theuer Charles
999,2017,187-779-856-462-418,Rothbaum Wayne
1000,2017,187-779-856-462-418,Kaptein Allard
1001,2017,187-779-856-462-418,Lannutti Brian
1002,2019,064-815-504-643-798,Sato Katsuaki
1003,2022,089-631-632-997-938,Li Yan
1004,2022,089-631-632-997-938,Qi Chao
1005,2022,089-631-632-997-938,Sun Maoyuan
1006,2022,089-631-632-997-938,Liu Guodong
1007,2022,066-433-152-822-424,Michiue Hiroyuki
1008,2021,012-697-029-342-687,Yang Yonglai
1009,2021,012-697-029-342-687,Sheth Trupti
1010,2021,012-697-029-342-687,Xie Xinsheng
1011,2019,063-145-593-388-234,Machicao Tello Paulo A
1012,2019,063-145-593-388-234,Aktoudianakis Evangelos
1013,2019,063-145-593-388-234,Mukherjee Prasenjit Kumar
1014,2019,063-145-593-388-234,Squires Neil H
1015,2019,063-145-593-388-234,Yang Kin Shing
1016,2019,063-145-593-388-234,Graupe Michael
1017,2019,063-145-593-388-234,Wang Peiyuan
1018,2019,063-145-593-388-234,Cho Aesop
1019,2019,063-145-593-388-234,Xu Jie
1020,2019,063-145-593-388-234,Ziebenhaus Christopher Allen
1021,2019,063-145-593-388-234,Simonovich Scott Preston
1022,2019,063-145-593-388-234,Lad Lateshkumar Thakorlal
1023,2019,063-145-593-388-234,Naduthambi Devan
1024,2019,063-145-593-388-234,Metobo Samuel E
1025,2019,063-145-593-388-234,Du Zhimin
1026,2019,063-145-593-388-234,Medley Jonathan William
1027,2019,063-145-593-388-234,Watkins William J
1028,2019,063-145-593-388-234,Phillips Barton W
1029,2019,063-145-593-388-234,Parkhill Eric Q
1030,2019,069-542-744-658-439,Machicao Tello Paulo A
1031,2019,069-542-744-658-439,Aktoudianakis Evangelos
1032,2019,069-542-744-658-439,Mukherjee Prasenjit Kumar
1033,2019,069-542-744-658-439,Squires Neil H
1034,2019,069-542-744-658-439,Yang Kin Shing
1035,2019,069-542-744-658-439,Graupe Michael
1036,2019,069-542-744-658-439,Wang Peiyuan
1037,2019,069-542-744-658-439,Phillips (Fallecido) Barton W
1038,2019,069-542-744-658-439,Cho Aesop
1039,2019,069-542-744-658-439,Xu Jie
1040,2019,069-542-744-658-439,Ziebenhaus Christopher Allen
1041,2019,069-542-744-658-439,Simonovich Scott Preston
1042,2019,069-542-744-658-439,Lad Lateshkumar Thakorlal
1043,2019,069-542-744-658-439,Metobo Samuel E
1044,2019,069-542-744-658-439,Du Zhimin
1045,2019,069-542-744-658-439,Medley Jonathan William
1046,2019,069-542-744-658-439,Watkins William J
1047,2019,069-542-744-658-439,Naduthambi Devan
1048,2019,069-542-744-658-439,Parkhill Eric Q
1049,2022,140-909-032-958-127,Ishikawa Yoshinobu
1050,2022,140-909-032-958-127,Inoue Kengo
1051,2022,140-909-032-958-127,Iizuka Akira
1052,2022,140-909-032-958-127,Ando Takayuki
1053,2022,140-909-032-958-127,Akiyama Yasuto
1054,2022,140-909-032-958-127,Ashizawa Tadashi
1055,2021,043-880-803-329-44X,Antonia Scott
1056,2016,100-226-968-235-811,Ghosh Sankar
1057,2016,100-226-968-235-811,Grinberg-Bleyer Yenkel
1058,2017,183-221-246-344-758,Zhang Hao
1059,2019,064-216-156-782-446,Kawanabe Hirotaka
